dataset,pool_label,pool_size,query_id,ranker,n_candidates,n_scored,coverage_fraction,n_pairs,eligible_pairs,pairwise_eligibility_fraction,native_ties,tie_abstention_fraction_of_eligible,missing_abstention_fraction,vote_margin_threshold,nontied_eligible_pairs,retained_votes,vote_margin_abstention_fraction_of_nontied,final_retained_vote_fraction_of_all_pairs
bright,task1_larger,50,biology:8,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.0008260852559154874,496,496,0.0,0.4048979591836735
bright,task1_larger,50,biology:8,tfidf,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.54992155141557,561,32,0.9429590017825312,0.026122448979591838
bright,task1_larger,50,biology:8,minilm,50,29,0.58,1225,406,0.3314285714285714,2,0.0049261083743842365,0.6685714285714286,0.22358560133874272,404,196,0.5148514851485149,0.16
bright,task1_larger,50,biology:9,bm25,50,36,0.72,1225,630,0.5142857142857142,2,0.0031746031746031746,0.4857142857142857,0.0008260852559154874,628,625,0.004777070063694267,0.5102040816326531
bright,task1_larger,50,biology:9,tfidf,50,36,0.72,1225,630,0.5142857142857142,3,0.004761904761904762,0.4857142857142857,0.54992155141557,627,115,0.8165869218500797,0.09387755102040816
bright,task1_larger,50,biology:9,minilm,50,28,0.56,1225,378,0.30857142857142855,3,0.007936507936507936,0.6914285714285714,0.22358560133874272,375,158,0.5786666666666667,0.12897959183673469
bright,task1_larger,50,biology:10,bm25,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.0008260852559154874,378,377,0.0026455026455026454,0.30775510204081635
bright,task1_larger,50,biology:10,tfidf,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.54992155141557,351,31,0.9116809116809117,0.025306122448979593
bright,task1_larger,50,biology:10,minilm,50,22,0.44,1225,231,0.18857142857142858,3,0.012987012987012988,0.8114285714285714,0.22358560133874272,228,65,0.7149122807017544,0.053061224489795916
bright,task1_larger,50,biology:11,bm25,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.0008260852559154874,528,526,0.003787878787878788,0.4293877551020408
bright,task1_larger,50,biology:11,tfidf,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.54992155141557,630,35,0.9444444444444444,0.02857142857142857
bright,task1_larger,50,biology:11,minilm,50,17,0.34,1225,136,0.1110204081632653,1,0.007352941176470588,0.8889795918367347,0.22358560133874272,135,52,0.6148148148148148,0.04244897959183674
bright,task1_larger,50,biology:12,bm25,50,26,0.52,1225,325,0.2653061224489796,3,0.009230769230769232,0.7346938775510204,0.0008260852559154874,322,322,0.0,0.26285714285714284
bright,task1_larger,50,biology:12,tfidf,50,31,0.62,1225,465,0.3795918367346939,1,0.002150537634408602,0.6204081632653061,0.54992155141557,464,61,0.8685344827586207,0.04979591836734694
bright,task1_larger,50,biology:12,minilm,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.22358560133874272,351,129,0.6324786324786325,0.10530612244897959
bright,task1_larger,50,biology:13,bm25,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.0008260852559154874,351,350,0.002849002849002849,0.2857142857142857
bright,task1_larger,50,biology:13,tfidf,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.54992155141557,630,125,0.8015873015873016,0.10204081632653061
bright,task1_larger,50,biology:13,minilm,50,29,0.58,1225,406,0.3314285714285714,3,0.007389162561576354,0.6685714285714286,0.22358560133874272,403,228,0.43424317617866004,0.18612244897959185
bright,task1_larger,50,biology:14,bm25,50,24,0.48,1225,276,0.2253061224489796,2,0.007246376811594203,0.7746938775510204,0.0008260852559154874,274,272,0.0072992700729927005,0.2220408163265306
bright,task1_larger,50,biology:14,tfidf,50,24,0.48,1225,276,0.2253061224489796,2,0.007246376811594203,0.7746938775510204,0.54992155141557,274,37,0.864963503649635,0.030204081632653063
bright,task1_larger,50,biology:14,minilm,50,19,0.38,1225,171,0.13959183673469389,5,0.029239766081871343,0.8604081632653061,0.22358560133874272,166,91,0.45180722891566266,0.07428571428571429
bright,task1_larger,50,biology:15,bm25,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.0008260852559154874,171,171,0.0,0.13959183673469389
bright,task1_larger,50,biology:15,tfidf,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.54992155141557,210,25,0.8809523809523809,0.02040816326530612
bright,task1_larger,50,biology:15,minilm,50,18,0.36,1225,153,0.12489795918367347,1,0.006535947712418301,0.8751020408163265,0.22358560133874272,152,98,0.35526315789473684,0.08
bright,task1_larger,50,biology:16,bm25,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.0008260852559154874,276,274,0.007246376811594203,0.2236734693877551
bright,task1_larger,50,biology:16,tfidf,50,16,0.32,1225,120,0.09795918367346938,0,0.0,0.9020408163265307,0.54992155141557,120,15,0.875,0.012244897959183673
bright,task1_larger,50,biology:16,minilm,50,23,0.46,1225,253,0.20653061224489797,1,0.003952569169960474,0.793469387755102,0.22358560133874272,252,161,0.3611111111111111,0.13142857142857142
bright,task1_larger,50,biology:17,bm25,50,30,0.6,1225,435,0.3551020408163265,0,0.0,0.6448979591836734,0.0008260852559154874,435,432,0.006896551724137931,0.3526530612244898
bright,task1_larger,50,biology:17,tfidf,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.54992155141557,496,30,0.9395161290322581,0.024489795918367346
bright,task1_larger,50,biology:17,minilm,50,29,0.58,1225,406,0.3314285714285714,2,0.0049261083743842365,0.6685714285714286,0.22358560133874272,404,218,0.4603960396039604,0.17795918367346938
bright,task1_larger,50,biology:18,bm25,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.0008260852559154874,210,209,0.004761904761904762,0.17061224489795918
bright,task1_larger,50,biology:18,tfidf,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.54992155141557,210,19,0.9095238095238095,0.015510204081632653
bright,task1_larger,50,biology:18,minilm,50,18,0.36,1225,153,0.12489795918367347,0,0.0,0.8751020408163265,0.22358560133874272,153,79,0.48366013071895425,0.06448979591836734
bright,task1_larger,50,biology:19,bm25,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.0008260852559154874,210,210,0.0,0.17142857142857143
bright,task1_larger,50,biology:19,tfidf,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.54992155141557,231,21,0.9090909090909091,0.017142857142857144
bright,task1_larger,50,biology:19,minilm,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.22358560133874272,210,53,0.7476190476190476,0.04326530612244898
bright,task1_larger,50,biology:20,bm25,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.0008260852559154874,210,209,0.004761904761904762,0.17061224489795918
bright,task1_larger,50,biology:20,tfidf,50,23,0.46,1225,253,0.20653061224489797,37,0.14624505928853754,0.793469387755102,0.54992155141557,216,34,0.8425925925925926,0.027755102040816326
bright,task1_larger,50,biology:20,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.22358560133874272,231,86,0.6277056277056277,0.07020408163265306
bright,task1_larger,50,biology:21,bm25,50,25,0.5,1225,300,0.24489795918367346,0,0.0,0.7551020408163265,0.0008260852559154874,300,300,0.0,0.24489795918367346
bright,task1_larger,50,biology:21,tfidf,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.54992155141557,231,18,0.922077922077922,0.014693877551020407
bright,task1_larger,50,biology:21,minilm,50,25,0.5,1225,300,0.24489795918367346,1,0.0033333333333333335,0.7551020408163265,0.22358560133874272,299,166,0.44481605351170567,0.13551020408163264
bright,task1_larger,50,biology:22,bm25,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.0008260852559154874,276,276,0.0,0.2253061224489796
bright,task1_larger,50,biology:22,tfidf,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.54992155141557,325,70,0.7846153846153846,0.05714285714285714
bright,task1_larger,50,biology:22,minilm,50,21,0.42,1225,210,0.17142857142857143,1,0.004761904761904762,0.8285714285714286,0.22358560133874272,209,131,0.37320574162679426,0.10693877551020409
bright,task1_larger,50,biology:23,bm25,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.0008260852559154874,171,171,0.0,0.13959183673469389
bright,task1_larger,50,biology:23,tfidf,50,18,0.36,1225,153,0.12489795918367347,0,0.0,0.8751020408163265,0.54992155141557,153,18,0.8823529411764706,0.014693877551020407
bright,task1_larger,50,biology:23,minilm,50,18,0.36,1225,153,0.12489795918367347,2,0.013071895424836602,0.8751020408163265,0.22358560133874272,151,83,0.4503311258278146,0.06775510204081632
bright,task1_larger,50,biology:24,bm25,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.0008260852559154874,325,325,0.0,0.2653061224489796
bright,task1_larger,50,biology:24,tfidf,50,30,0.6,1225,435,0.3551020408163265,0,0.0,0.6448979591836734,0.54992155141557,435,91,0.7908045977011494,0.07428571428571429
bright,task1_larger,50,biology:24,minilm,50,25,0.5,1225,300,0.24489795918367346,0,0.0,0.7551020408163265,0.22358560133874272,300,115,0.6166666666666667,0.09387755102040816
bright,task1_larger,50,biology:25,bm25,50,26,0.52,1225,325,0.2653061224489796,1,0.003076923076923077,0.7346938775510204,0.0008260852559154874,324,324,0.0,0.26448979591836735
bright,task1_larger,50,biology:25,tfidf,50,31,0.62,1225,465,0.3795918367346939,1,0.002150537634408602,0.6204081632653061,0.54992155141557,464,62,0.8663793103448276,0.05061224489795919
bright,task1_larger,50,biology:25,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.22358560133874272,231,151,0.3463203463203463,0.12326530612244897
bright,task1_larger,50,biology:26,bm25,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.0008260852559154874,253,253,0.0,0.20653061224489797
bright,task1_larger,50,biology:26,tfidf,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.54992155141557,253,30,0.8814229249011858,0.024489795918367346
bright,task1_larger,50,biology:26,minilm,50,22,0.44,1225,231,0.18857142857142858,2,0.008658008658008658,0.8114285714285714,0.22358560133874272,229,90,0.6069868995633187,0.07346938775510205
bright,task1_larger,50,biology:27,bm25,50,29,0.58,1225,406,0.3314285714285714,2,0.0049261083743842365,0.6685714285714286,0.0008260852559154874,404,404,0.0,0.32979591836734695
bright,task1_larger,50,biology:27,tfidf,50,28,0.56,1225,378,0.30857142857142855,2,0.005291005291005291,0.6914285714285714,0.54992155141557,376,54,0.8563829787234043,0.044081632653061226
bright,task1_larger,50,biology:27,minilm,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.22358560133874272,325,94,0.7107692307692308,0.07673469387755102
bright,task1_larger,50,biology:28,bm25,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.0008260852559154874,253,252,0.003952569169960474,0.2057142857142857
bright,task1_larger,50,biology:28,tfidf,50,25,0.5,1225,300,0.24489795918367346,0,0.0,0.7551020408163265,0.54992155141557,300,49,0.8366666666666667,0.04
bright,task1_larger,50,biology:28,minilm,50,23,0.46,1225,253,0.20653061224489797,1,0.003952569169960474,0.793469387755102,0.22358560133874272,252,110,0.5634920634920635,0.08979591836734693
bright,task1_larger,50,biology:29,bm25,50,29,0.58,1225,406,0.3314285714285714,2,0.0049261083743842365,0.6685714285714286,0.0008260852559154874,404,404,0.0,0.32979591836734695
bright,task1_larger,50,biology:29,tfidf,50,30,0.6,1225,435,0.3551020408163265,0,0.0,0.6448979591836734,0.54992155141557,435,71,0.8367816091954023,0.05795918367346939
bright,task1_larger,50,biology:29,minilm,50,27,0.54,1225,351,0.28653061224489795,5,0.014245014245014245,0.713469387755102,0.22358560133874272,346,183,0.47109826589595377,0.1493877551020408
bright,task1_larger,50,biology:30,bm25,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.0008260852559154874,780,774,0.007692307692307693,0.6318367346938776
bright,task1_larger,50,biology:30,tfidf,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.54992155141557,496,31,0.9375,0.025306122448979593
bright,task1_larger,50,biology:30,minilm,50,25,0.5,1225,300,0.24489795918367346,2,0.006666666666666667,0.7551020408163265,0.22358560133874272,298,162,0.4563758389261745,0.13224489795918368
bright,task1_larger,50,biology:31,bm25,50,29,0.58,1225,406,0.3314285714285714,0,0.0,0.6685714285714286,0.0008260852559154874,406,403,0.007389162561576354,0.3289795918367347
bright,task1_larger,50,biology:31,tfidf,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.54992155141557,378,78,0.7936507936507936,0.0636734693877551
bright,task1_larger,50,biology:31,minilm,50,30,0.6,1225,435,0.3551020408163265,1,0.0022988505747126436,0.6448979591836734,0.22358560133874272,434,238,0.45161290322580644,0.19428571428571428
bright,task1_larger,50,biology:32,bm25,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.0008260852559154874,171,171,0.0,0.13959183673469389
bright,task1_larger,50,biology:32,tfidf,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.54992155141557,253,30,0.8814229249011858,0.024489795918367346
bright,task1_larger,50,biology:32,minilm,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.22358560133874272,210,135,0.35714285714285715,0.11020408163265306
bright,task1_larger,50,biology:33,bm25,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.0008260852559154874,231,231,0.0,0.18857142857142858
bright,task1_larger,50,biology:33,tfidf,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.54992155141557,325,45,0.8615384615384616,0.036734693877551024
bright,task1_larger,50,biology:33,minilm,50,27,0.54,1225,351,0.28653061224489795,1,0.002849002849002849,0.713469387755102,0.22358560133874272,350,197,0.43714285714285717,0.16081632653061226
bright,task1_larger,50,biology:34,bm25,50,25,0.5,1225,300,0.24489795918367346,2,0.006666666666666667,0.7551020408163265,0.0008260852559154874,298,298,0.0,0.24326530612244898
bright,task1_larger,50,biology:34,tfidf,50,25,0.5,1225,300,0.24489795918367346,2,0.006666666666666667,0.7551020408163265,0.54992155141557,298,24,0.9194630872483222,0.019591836734693877
bright,task1_larger,50,biology:34,minilm,50,26,0.52,1225,325,0.2653061224489796,2,0.006153846153846154,0.7346938775510204,0.22358560133874272,323,175,0.4582043343653251,0.14285714285714285
bright,task1_larger,50,biology:35,bm25,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.0008260852559154874,276,276,0.0,0.2253061224489796
bright,task1_larger,50,biology:35,tfidf,50,25,0.5,1225,300,0.24489795918367346,0,0.0,0.7551020408163265,0.54992155141557,300,29,0.9033333333333333,0.0236734693877551
bright,task1_larger,50,biology:35,minilm,50,21,0.42,1225,210,0.17142857142857143,2,0.009523809523809525,0.8285714285714286,0.22358560133874272,208,90,0.5673076923076923,0.07346938775510205
bright,task1_larger,50,biology:36,bm25,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.0008260852559154874,253,252,0.003952569169960474,0.2057142857142857
bright,task1_larger,50,biology:36,tfidf,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.54992155141557,276,43,0.8442028985507246,0.03510204081632653
bright,task1_larger,50,biology:36,minilm,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.22358560133874272,253,115,0.5454545454545454,0.09387755102040816
bright,task1_larger,50,biology:37,bm25,50,20,0.4,1225,190,0.15510204081632653,0,0.0,0.8448979591836735,0.0008260852559154874,190,190,0.0,0.15510204081632653
bright,task1_larger,50,biology:37,tfidf,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.54992155141557,351,73,0.792022792022792,0.05959183673469388
bright,task1_larger,50,biology:37,minilm,50,22,0.44,1225,231,0.18857142857142858,1,0.004329004329004329,0.8114285714285714,0.22358560133874272,230,147,0.36086956521739133,0.12
bright,task1_larger,50,biology:38,bm25,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.0008260852559154874,231,231,0.0,0.18857142857142858
bright,task1_larger,50,biology:38,tfidf,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.54992155141557,325,52,0.84,0.04244897959183674
bright,task1_larger,50,biology:38,minilm,50,25,0.5,1225,300,0.24489795918367346,1,0.0033333333333333335,0.7551020408163265,0.22358560133874272,299,113,0.6220735785953178,0.09224489795918367
bright,task1_larger,50,biology:39,bm25,50,27,0.54,1225,351,0.28653061224489795,2,0.005698005698005698,0.713469387755102,0.0008260852559154874,349,349,0.0,0.28489795918367344
bright,task1_larger,50,biology:39,tfidf,50,35,0.7,1225,595,0.4857142857142857,2,0.0033613445378151263,0.5142857142857142,0.54992155141557,593,106,0.821247892074199,0.08653061224489796
bright,task1_larger,50,biology:39,minilm,50,25,0.5,1225,300,0.24489795918367346,3,0.01,0.7551020408163265,0.22358560133874272,297,99,0.6666666666666666,0.08081632653061224
bright,task1_larger,50,biology:40,bm25,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.0008260852559154874,171,171,0.0,0.13959183673469389
bright,task1_larger,50,biology:40,tfidf,50,29,0.58,1225,406,0.3314285714285714,0,0.0,0.6685714285714286,0.54992155141557,406,44,0.8916256157635468,0.035918367346938776
bright,task1_larger,50,biology:40,minilm,50,26,0.52,1225,325,0.2653061224489796,2,0.006153846153846154,0.7346938775510204,0.22358560133874272,323,114,0.6470588235294118,0.09306122448979592
bright,task1_larger,50,biology:41,bm25,50,24,0.48,1225,276,0.2253061224489796,1,0.0036231884057971015,0.7746938775510204,0.0008260852559154874,275,274,0.0036363636363636364,0.2236734693877551
bright,task1_larger,50,biology:41,tfidf,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.54992155141557,253,27,0.8932806324110671,0.022040816326530613
bright,task1_larger,50,biology:41,minilm,50,22,0.44,1225,231,0.18857142857142858,3,0.012987012987012988,0.8114285714285714,0.22358560133874272,228,129,0.4342105263157895,0.10530612244897959
bright,task1_larger,50,biology:42,bm25,50,25,0.5,1225,300,0.24489795918367346,0,0.0,0.7551020408163265,0.0008260852559154874,300,300,0.0,0.24489795918367346
bright,task1_larger,50,biology:42,tfidf,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.54992155141557,210,30,0.8571428571428571,0.024489795918367346
bright,task1_larger,50,biology:42,minilm,50,21,0.42,1225,210,0.17142857142857143,1,0.004761904761904762,0.8285714285714286,0.22358560133874272,209,138,0.3397129186602871,0.1126530612244898
bright,task1_larger,50,biology:43,bm25,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.0008260852559154874,465,464,0.002150537634408602,0.3787755102040816
